poi_cbg_source,poi_cbg_destination,src_prob,des_prob
510594214004,511079801001,2.6019419159834587e-05,0.0
510594215001,510139802001,0.0066061937257930695,0.0
510594215002,510139802001,0.0037390385808423287,0.0
510594215003,510139802001,0.003252795895441294,0.0
510594216001,510139802001,0.0033533978303517753,0.0
510594216002,510139802001,0.0036552036350832183,0.0
510594216003,510139802001,0.001307825153837156,0.0
510594217011,510139802001,0.0038228735266009877,0.0
510594217012,510139802001,0.0013413591321403484,0.0
510594217012,511079801001,2.6019419159834587e-05,0.0
510594217021,510139802001,0.0018443688066932052,0.0
510594217022,510139802001,0.0032695628845926645,0.0
510594218001,510139802001,0.0018946697741486717,0.0
510594218002,510139802001,0.00276655321004026,0.0
510594218002,511079801001,0.0006938511775954325,0.0
510594218003,510139802001,0.0035881356784763815,0.0
510594219001,510139802001,0.00278332019919163,0.0
510594219002,510139802001,0.0014084270887476371,0.0
510594219002,511079801001,0.002150938650546053,0.0
510594219003,511079801001,0.0011188350238728736,0.0
510594220001,510139802001,0.005885213192267429,0.0
510594220001,511079801001,0.0017866667823083979,0.0
510594221011,510139802001,0.0041079123421806085,0.0
510594221012,510139802001,0.0003018058047316695,0.0
510594221012,511079801001,0.001131844733452651,0.0
510594221013,510139802001,0.0017773008500863686,0.0
510594221021,510139802001,0.00107308730571255,0.0
510594221022,510139802001,0.0040576113747255935,0.0
510594221022,511079801001,0.0017910033521685593,0.0
510594222011,510139802001,0.0030348250364680583,0.0
510594222011,511079801001,0.0006678317584355243,0.0
510594222012,510139802001,0.003772572559145521,0.0
510594222012,511079801001,0.0017866667823083979,0.0
510594222021,510139802001,0.0015257960128099402,0.0
510594222022,510139802001,0.0034875337435659004,0.0
510594222022,511079801001,0.0017996764918885289,0.0
510594222023,510139802001,0.003101892993075347,0.0
510594223011,510139802001,0.001827601817541383,0.0
510594223012,510139802001,0.004560621049278451,0.0
510594223021,510139802001,0.0015593299911135844,0.0
510594223021,511079801001,0.0011188350238728736,0.0
510594223022,510139802001,0.002749786220888438,0.0
510594223023,510139802001,0.0013413591321403484,0.0
510594223024,510139802001,0.0020288056873627967,0.0
510594224012,510139802001,0.0015760969802649546,0.0
510594224021,510139802001,0.0043258832011538444,0.0
510594224021,511079801001,0.000546407802356306,0.0
510594224022,510139802001,0.0014419610670512815,0.0
510594224023,510139802001,0.0036719706242350405,0.0
510594224031,510139802001,0.003252795895441294,0.0
510594224032,510139802001,0.004359417179457037,0.0
510594301011,510139802001,0.001173689240623031,0.0
510594301011,511079801001,0.0020295146944668344,0.0
510594301012,510139802001,5.030096745527825e-05,0.0
510594301012,511079801001,0.0018603884699279615,0.0
510594301013,510139802001,0.000855116446739314,0.0
510594301013,511079801001,0.000546407802356306,0.0
510594301021,510139802001,0.0003688737613387073,0.0
510594301021,511079801001,0.0026669904638829964,0.0
510594302011,510139802001,0.0021797085897282925,0.0
510594302011,511079801001,0.0034996118769975862,0.0
510594302012,510139802001,0.001307825153837156,0.0
510594302021,510139802001,0.001307825153837156,0.0
510594302021,511079801001,0.000546407802356306,0.0
510594302022,510139802001,0.002699485253432971,0.0
510594302022,511079801001,0.0018603884699279615,0.0
510594302031,510139802001,0.0005030096745524047,0.0
510594302031,511079801001,0.0022506797573255246,0.0
510594304001,511079801001,0.00048569582431687346,0.0
510594304002,510139802001,0.0021629416005769222,0.0
510594304002,511079801001,0.0007892557145147426,0.0
510594304003,510139802001,0.001693465904327258,0.0
510594304003,511079801001,0.0006071197803960919,0.0
510594306001,510139802001,0.0015425630019617624,0.0
510594306002,511079801001,0.000546407802356306,0.0
510594306003,510139802001,0.0002850388155799102,0.0
510594306003,511079801001,0.0016652428262291794,0.0
510594306004,510139802001,0.003889941483207824,0.0
510594307001,510139802001,0.0015593299911135844,0.0
510594307002,510139802001,0.0011569222514712088,0.0
510594308011,510139802001,0.004141446320484253,0.0
510594308012,510139802001,0.0022132425680319364,0.0
510594308021,510139802001,0.0018611357958450273,0.0
510594308022,511079801001,0.0011188350238728736,0.0
510594309011,510139802001,0.0033533978303517753,0.0
510594309011,511079801001,0.000546407802356306,0.0
510594309012,510139802001,0.0013413591321403484,0.0
510594309021,510139802001,0.00276655321004026,0.0
510594309021,511079801001,0.0017259548042689655,0.0
510594309022,510139802001,0.0024982813836120095,0.0
510594309022,511079801001,0.000546407802356306,0.0
510594310011,510139802001,0.001391660099595815,0.0
510594310012,510139802001,0.0011066212840157423,0.0
510594310021,510139802001,0.0018611357958450273,0.0
510594313002,510139802001,0.00412467933133243,0.0
510594313002,511079801001,0.0016912622453890878,0.0
510594314002,510139802001,0.0030515920256198805,0.0
510594314002,511079801001,0.0017866667823083979,0.0
510594314003,510139802001,0.0030515920256198805,0.0
510594314003,511079801001,0.000546407802356306,0.0
510594315001,510139802001,0.004476786103519339,0.0
510594315002,510139802001,0.004560621049278451,0.0
510594315002,511079801001,0.0007892557145147426,0.0
510594316001,510139802001,0.003940242450663291,0.0
510594316001,511079801001,0.0007285437364753102,0.0
510594316002,510139802001,0.0008048154792842995,0.0
510594316003,510139802001,0.0032863298737444866,0.0
510594316003,511079801001,1.3009709579917294e-05,0.0
510594318011,510139802001,0.00038564075049046673,0.0
510594318011,511079801001,0.001131844733452651,0.0
510594318012,511079801001,0.002515210518783708,0.0
510594318021,510139802001,0.0036719706242350405,0.0
510594318021,511079801001,0.0008022654240948736,0.0
510594319001,510139802001,0.0017940678392381908,0.0
510594319002,510139802001,0.0014084270887476371,0.0
510594319002,511079801001,0.0011188350238728736,0.0
510594320001,510139802001,0.001609630958568599,0.0
510594320001,511079801001,0.0028621361075817776,0.0
510594321001,510139802001,0.0022132425680319364,0.0
510594321002,510139802001,0.003252795895441294,0.0
510594322011,510139802001,0.001374893110443993,0.0
510594322011,511079801001,0.0016912622453890878,0.0
510594322021,510139802001,0.00025150483727639134,0.0
510594322021,511079801001,0.0011188350238728736,0.0
510594322022,510139802001,0.0018611357958450273,0.0
510594322022,511079801001,0.0009713916486337469,0.0
510594323001,510139802001,0.0018779027849968497,0.0
510594323001,511079801001,0.0019384467274073324,0.0
510594323002,510139802001,0.00108985429486392,0.0
510594323002,511079801001,0.000546407802356306,0.0
510594323003,510139802001,0.0024982813836120095,0.0
510594323003,511079801001,0.0018473787603481837,0.0
510594324011,510139802001,0.004074378363877416,0.0
510594324011,511079801001,0.0011188350238728736,0.0
510594324021,510139802001,0.001961737730755508,0.0
510594324021,511079801001,0.0011188350238728736,0.0
510594324022,510139802001,0.0015425630019617624,0.0
510594324022,511079801001,0.0006071197803960919,0.0
510594324023,510139802001,0.0013245921429889784,0.0
510594324023,511079801001,0.0011188350238728736,0.0
510594325001,510139802001,0.0024647474053083648,0.0
510594325001,511079801001,0.0006678317584355243,0.0
510594325002,510139802001,0.0019449707416036863,0.0
510594325002,511079801001,0.00048569582431687346,0.0
510594325003,510139802001,8.383494575879711e-05,0.0
510594326001,510139802001,0.002129407622273278,0.0
510594326001,511079801001,0.000862977402134306,0.0
510594326002,510139802001,0.0017940678392381908,0.0
510594326002,511079801001,0.0011188350238728736,0.0
510594327011,510139802001,0.001693465904327258,0.0
510594327011,511079801001,0.00048569582431687346,0.0
510594327021,510139802001,0.0024982813836120095,0.0
510594327022,510139802001,0.003521067721869093,0.0
510594327022,511079801001,0.0006071197803960919,0.0
510594328001,510139802001,0.003504300732717271,0.0
510594328001,511079801001,0.0016782525358093104,0.0
510594401001,511079801001,1.3009709579917294e-05,0.0
510594401002,510139802001,0.004158213309636075,0.0
510594401002,511079801001,0.0018473787603481837,0.0
510594401003,510139802001,0.0022635435354874034,0.0
510594401003,511079801001,0.001968802716427402,0.0
510594401004,510139802001,0.0015257960128099402,0.0
510594401004,511079801001,0.0005594175119364368,0.0
510594402011,510139802001,0.00928891199007467,0.0
510594402011,511079801001,0.0056678968069839315,0.0
510594402021,510139802001,0.000318572793883429,0.0
510594402021,511079801001,0.0006678317584355243,0.0
510594402023,510139802001,0.00321926191713765,0.0
510594402023,511079801001,0.0029705503540808655,0.0
510594403001,510139802001,0.0017437668717827242,0.0
510594403002,510139802001,0.001827601817541383,0.0
510594403002,511079801001,1.3009709579917294e-05,0.0
510594405011,510139802001,0.003554601700172737,0.0
510594405011,511079801001,0.0019080907383876161,0.0
510594405012,510139802001,0.00026827182642815073,0.0
510594405012,511079801001,0.0008499676925545286,0.0
510594405013,510139802001,0.001391660099595815,0.0
510594405013,511079801001,0.0011188350238728736,0.0
510594405021,510139802001,0.003973776428966935,0.0
510594405021,511079801001,0.008612427741905243,0.0
510594405022,511079801001,0.0016045308481897472,0.0
510594406001,510139802001,0.0002850388155799102,0.0
510594406001,511079801001,0.0025889322064032716,0.0
510594407011,510139802001,0.003370164819503597,0.0
510594407011,511079801001,0.0006071197803960919,0.0
510594407021,510139802001,0.00025150483727639134,0.0
510594407021,511079801001,0.0011838835717724676,0.0
510594407022,510139802001,0.0033533978303517753,0.0
510594407023,510139802001,0.0024312134270047204,0.0
510594408001,510139802001,0.0013413591321403484,0.0
510594408001,511079801001,0.0007892557145147426,0.0
510594408003,510139802001,0.003370164819503597,0.0
510594408003,511079801001,0.002103236382086398,0.0
510594501001,510139802001,0.000855116446739314,0.0
510594501002,510139802001,0.004527087070974807,0.0
510594501002,511079801001,0.0013963754949108344,0.0
510594501004,510139802001,0.0005030096745524047,0.0
510594502001,510139802001,0.00025150483727639134,0.0
510594503003,510139802001,0.0003018058047316695,0.0
510594503003,511079801001,0.00048569582431687346,0.0
510594503004,510139802001,0.0005030096745524047,0.0
510594504001,510139802001,0.001726999882630902,0.0
510594504002,510139802001,0.000318572793883429,0.0
510594504002,511079801001,0.0017259548042689655,0.0
510594506011,510139802001,0.0006539125769183522,0.0
510594506011,511079801001,0.001630550267349302,0.0
510594506023,510139802001,0.0015593299911135844,0.0
510594507011,510139802001,0.001374893110443993,0.0
510594507011,511079801001,0.0023330745846650573,0.0
510594507021,510139802001,0.0005030096745524047,0.0
510594507021,511079801001,0.0019341101575475247,0.0
510594507022,510139802001,0.002582116329370668,0.0
510594507022,511079801001,0.0017259548042689655,0.0
510594508002,510139802001,0.0008048154792842995,0.0
510594508002,511079801001,0.001131844733452651,0.0
510594508003,511079801001,0.0006071197803960919,0.0
510594510002,510139802001,0.0009054174141947805,0.0
510594512001,510139802001,0.0011233882731675646,0.0
510594512001,511079801001,0.0011838835717724676,0.0
510594512002,510139802001,0.0011904562297748531,0.0
510594513002,511079801001,0.000546407802356306,0.0
510594514001,510139802001,0.00025150483727639134,0.0
510594514001,511079801001,0.0016175405577695246,0.0
510594515011,511079801001,0.0011188350238728736,0.0
510594515012,510139802001,0.0001006019349105565,0.0
510594515013,510139802001,0.0002347378481246319,0.0
510594515014,510139802001,0.0009054174141947805,0.0
510594515021,510139802001,0.0029509900907093993,0.0
510594515021,511079801001,0.0006721683282956858,0.0
510594515022,510139802001,0.0036216696567800254,0.0
510594515022,511079801001,0.0011188350238728736,0.0
510594516022,510139802001,0.003420465786958612,0.0
510594516022,511079801001,0.0011188350238728736,0.0
510594518001,510139802001,0.0002347378481246319,0.0
510594518002,510139802001,0.0034875337435659004,0.0
510594518002,511079801001,0.0006071197803960919,0.0
510594519001,510139802001,0.003303096862896309,0.0
510594519002,510139802001,0.00491272782146536,0.0
510594519002,511079801001,0.0005637540817962448,0.0
