poi_cbg_source,poi_cbg_destination,number_of_visitors,probability
510594326001,510594309021,50,0.0016601919181857424
510594326001,510594310011,146,0.004847760401102367
510594326001,510594310013,314,0.010426005246206462
510594326001,510594313001,15,0.0004980575754557227
510594326001,510594313002,46,0.001527376564730883
510594326001,510594314001,6,0.00019922303018228907
510594326001,510594314002,79,0.0026231032307334726
510594326001,510594315001,180,0.005976690905468672
510594326001,510594315002,3,9.961151509114453e-05
510594326001,510594316001,3,9.961151509114453e-05
510594326001,510594316002,105,0.0034864030281900587
510594326001,510594316003,377,0.012517847063120497
510594326001,510594318011,54,0.0017930072716406016
510594326001,510594318021,148,0.004914168077829797
510594326001,510594320002,74,0.0024570840389148987
510594326001,510594322011,418,0.013879204436032806
510594326001,510594323001,6,0.00019922303018228907
510594326001,510594323003,112,0.003718829896736063
510594326001,510594324021,12,0.00039844606036457814
510594326001,510594324023,29,0.0009629113125477305
510594326001,510594325002,40,0.0013281535345485939
510594326001,510594325003,878,0.029152970083341636
510594326001,510594326001,23,0.0007636882823654415
510594326001,510594326002,611,0.02028754524022977
510594326001,510594327021,3,9.961151509114453e-05
510594326001,510594327022,148,0.004914168077829797
510594326001,510594328001,714,0.0237075405916924
510594326001,510594402011,117,0.003884849088554637
510594326001,510594402023,9,0.0002988345452734336
510594326001,510594405021,80,0.0026563070690971877
510594326001,510594405023,15,0.0004980575754557227
510594326001,510594407011,15,0.0004980575754557227
510594326001,510594407022,3,9.961151509114453e-05
510594326001,510594408003,72,0.002390676362187469
510594326001,510594516021,3,9.961151509114453e-05
510594326001,510594518001,6,0.00019922303018228907
510594326001,510594519001,9,0.0002988345452734336
510594326001,510594521013,25,0.0008300959590928712
510594326001,510594522001,6,0.00019922303018228907
510594326001,510594522004,9,0.0002988345452734336
510594326001,510594525011,99,0.0032871799980077696
510594326001,510594525012,9,0.0002988345452734336
510594326001,510594525023,42,0.0013945612112760235
510594326001,510594526001,9,0.0002988345452734336
510594326001,510594526002,6,0.00019922303018228907
510594326001,510594604003,231,0.007670086662018129
510594326001,510594605011,219,0.007271640601653551
510594326001,510594605021,6,0.00019922303018228907
510594326001,510594606002,33,0.0010957266660025899
510594326001,510594611002,6,0.00019922303018228907
510594326001,510594612011,6,0.00019922303018228907
510594326001,510594618023,18,0.0005976690905468672
510594326001,510594703001,270,0.008965036358203008
510594326001,510594706002,6,0.00019922303018228907
510594326001,510594707001,6,0.00019922303018228907
510594326001,510594713011,18,0.0005976690905468672
510594326001,510594713012,3,9.961151509114453e-05
510594326001,510594802022,5134,0.17046850615931203
510594326001,510594802031,3,9.961151509114453e-05
510594326001,510594819003,3,9.961151509114453e-05
510594326001,510594822034,39,0.001294949696184879
510594326001,510594823011,9,0.0002988345452734336
510594326001,510594825011,3,9.961151509114453e-05
510594326001,510594825013,6,0.00019922303018228907
510594326001,510594825033,3,9.961151509114453e-05
510594326001,510594826012,3,9.961151509114453e-05
510594326001,510594901031,3,9.961151509114453e-05
510594326001,510594901032,33,0.0010957266660025899
510594326001,510594901033,33,0.0010957266660025899
510594326001,510594915023,9,0.0002988345452734336
510594326001,510594917011,3,9.961151509114453e-05
510594326001,510594917022,1411,0.04685061593120165
510594326001,510594917031,22,0.0007304844440017265
510594326001,510594917032,63,0.002091841816914035
510594326001,510594917041,3,9.961151509114453e-05
510594326001,510594917042,6,0.00019922303018228907
510594326001,510594918011,82,0.002722714745824617
510594326001,510594918022,6,0.00019922303018228907
510594326001,510594918031,18,0.0005976690905468672
510594326001,510594920001,24,0.0007968921207291563
510594326001,510594920002,12,0.00039844606036457814
510594326001,510594920003,3,9.961151509114453e-05
510594326001,510594921003,40,0.0013281535345485939
510594326001,510594922011,6,0.00019922303018228907
510594326001,510594922012,6,0.00019922303018228907
510594326001,510594922021,150,0.004980575754557227
510594326001,510594922023,18,0.0005976690905468672
510594326001,510594922032,31,0.0010293189892751603
510594326001,510594922033,96,0.003187568482916625
510594326001,510594923001,38,0.001261745857821164
510594326001,510594924001,8,0.00026563070690971874
510594326001,510594924002,9,0.0002988345452734336
510594326001,510594925001,15,0.0004980575754557227
510594326001,510599801001,6,0.00019922303018228907
510594326001,516003001001,174,0.005777467875286383
510594326001,516003001002,3,9.961151509114453e-05
510594326001,516003001003,3,9.961151509114453e-05
510594326001,516003002001,3,9.961151509114453e-05
510594326001,516003002003,63,0.002091841816914035
510594326001,516003003002,18,0.0005976690905468672
510594326001,516003005002,3,9.961151509114453e-05
510594326001,516003005003,9,0.0002988345452734336
510594326002,510594151002,18,0.0007755277897457993
510594326002,510594152001,6,0.00025850926324859976
510594326002,510594152004,330,0.014218009478672985
510594326002,510594158001,109,0.0046962516156828955
510594326002,510594162001,6,0.00025850926324859976
510594326002,510594162002,197,0.008487720809995691
510594326002,510594163001,12,0.0005170185264971995
510594326002,510594163002,3,0.00012925463162429988
510594326002,510594201001,9,0.00038776389487289964
510594326002,510594201002,9,0.00038776389487289964
510594326002,510594202031,6,0.00025850926324859976
510594326002,510594208002,6,0.00025850926324859976
510594326002,510594210011,3287,0.14161999138302456
510594326002,510594210021,8093,0.34868591124515297
510594326002,510594210022,281,0.012106850495476088
510594326002,510594210023,82,0.0035329599310641967
510594326002,510594211022,3,0.00012925463162429988
510594326002,510594211032,3,0.00012925463162429988
510594326002,510594211034,200,0.008616975441619991
510594326002,510594214001,12,0.0005170185264971995
510594326002,510594215001,9,0.00038776389487289964
510594326002,510594216003,3,0.00012925463162429988
510594326002,510594219002,340,0.014648858250753986
510594326002,510594220001,60,0.0025850926324859974
510594326002,510594221012,69,0.002972856527358897
510594326002,510594221013,12,0.0005170185264971995
510594326002,510594221021,6,0.00025850926324859976
510594326002,510594221022,9,0.00038776389487289964
510594326002,510594221024,3,0.00012925463162429988
510594326002,510594222011,35,0.0015079707022834985
510594326002,510594222021,6,0.00025850926324859976
510594326002,510594222022,27,0.0011632916846186989
510594326002,510594223021,147,0.006333476949590694
510594326002,510594223024,59,0.0025420077552778973
510594326002,510594224021,201,0.008660060318828091
510594326002,510594224022,12,0.0005170185264971995
510594326002,510594301011,217,0.009349418354157691
510594326002,510594304001,41,0.0017664799655320983
510594326002,510594304003,216,0.009306333476949591
510594326002,510594305001,3,0.00012925463162429988
510594326002,510594306001,9,0.00038776389487289964
510594326002,510594306003,232,0.00999569151227919
510594326002,510594306004,236,0.01016803102111159
510594326002,510594307001,6,0.00025850926324859976
510594326002,510594307002,12,0.0005170185264971995
510594326002,510594308011,259,0.01115898319689789
510594326002,510594308012,255,0.010986643688065489
510594326002,510594309011,389,0.01676001723395088
510594326002,510594309021,23,0.000990952175786299
510594326002,510594310011,140,0.006031882809133994
510594326002,510594310013,280,0.012063765618267988
510594326002,510594313001,24,0.001034037052994399
510594326002,510594313002,52,0.0022404136148211976
510594326002,510594314001,3,0.00012925463162429988
510594326002,510594314002,92,0.003963808703145196
510594326002,510594315001,78,0.0033606204222317968
510594326002,510594315002,6,0.00025850926324859976
510594326002,510594316001,9,0.00038776389487289964
510594326002,510594316002,65,0.0028005170185264974
510594326002,510594316003,215,0.00926324859974149
510594326002,510594318011,83,0.0035760448082722963
510594326002,510594318021,15,0.0006462731581214993
510594326002,510594320002,67,0.002886686772942697
510594326002,510594321001,27,0.0011632916846186989
510594326002,510594322011,284,0.012236105127100388
510594326002,510594323003,43,0.001852649719948298
510594326002,510594324022,6,0.00025850926324859976
510594326002,510594324023,14,0.0006031882809133994
510594326002,510594325002,30,0.0012925463162429987
510594326002,510594325003,436,0.018785006462731582
510594326002,510594326001,3,0.00012925463162429988
510594326002,510594326002,472,0.02033606204222318
510594326002,510594327022,109,0.0046962516156828955
510594326002,510594328001,350,0.015079707022834985
510594326002,510594402011,322,0.013873330461008186
510594326002,510594402023,165,0.0071090047393364926
510594326002,510594405021,15,0.0006462731581214993
510594326002,510594405023,3,0.00012925463162429988
510594326002,510594408003,71,0.003059026281775097
510594326002,510594519001,21,0.0009047824213700991
510594326002,510594520001,3,0.00012925463162429988
510594326002,510594521013,15,0.0006462731581214993
510594326002,510594522003,3,0.00012925463162429988
510594326002,510594522004,3,0.00012925463162429988
510594326002,510594525011,138,0.005945713054717794
510594326002,510594525012,3,0.00012925463162429988
510594326002,510594525023,3,0.00012925463162429988
510594326002,510594526001,3,0.00012925463162429988
510594326002,510594528012,12,0.0005170185264971995
510594326002,510594605011,27,0.0011632916846186989
510594326002,510594606002,9,0.00038776389487289964
510594326002,510594612022,6,0.00025850926324859976
510594326002,510594616022,66,0.002843601895734597
510594326002,510594618023,36,0.0015510555794915986
510594326002,510594703001,218,0.009392503231365791
510594326002,510594711001,3,0.00012925463162429988
510594326002,510594713011,33,0.0014218009478672985
510594326002,510594801003,3,0.00012925463162429988
510594326002,510594802022,762,0.03283067643257217
510594326002,510594811052,3,0.00012925463162429988
510594326002,510594825011,45,0.001938819474364498
510594326002,510594826023,12,0.0005170185264971995
510594326002,510594901011,3,0.00012925463162429988
510594326002,510594901032,39,0.0016803102111158984
510594326002,510594901033,18,0.0007755277897457993
510594326002,510594905023,3,0.00012925463162429988
510594326002,510594913031,3,0.00012925463162429988
510594326002,510594914013,3,0.00012925463162429988
510594326002,510594917013,3,0.00012925463162429988
510594326002,510594917022,2316,0.0997845756139595
510594326002,510594917031,9,0.00038776389487289964
510594326002,510594917033,9,0.00038776389487289964
510594326002,510594917042,24,0.001034037052994399
510594326002,510594918011,57,0.0024558380008616976
510594326002,510594918031,3,0.00012925463162429988
510594326002,510594920001,11,0.00047393364928909954
510594326002,510594921003,32,0.0013787160706591986
510594326002,510594922011,3,0.00012925463162429988
510594326002,510594922021,41,0.0017664799655320983
510594326002,510594922032,9,0.00038776389487289964
510594326002,510594922033,12,0.0005170185264971995
510594326002,510594923001,18,0.0007755277897457993
510594326002,510594925001,9,0.00038776389487289964
510594326002,510599802001,15,0.0006462731581214993
510594326002,516003001003,33,0.0014218009478672985
510594326002,516003001004,6,0.00025850926324859976
510594326002,516003002002,3,0.00012925463162429988
510594326002,516003002003,36,0.0015510555794915986
510594326002,516003003002,18,0.0007755277897457993
510594327011,510594152004,318,0.011227624192352506
510594327011,510594154011,21,0.0007414468806270522
510594327011,510594158001,106,0.003742541397450835
510594327011,510594160001,3,0.00010592098294672174
510594327011,510594161001,6,0.00021184196589344348
510594327011,510594162001,24,0.0008473678635737739
510594327011,510594162002,75,0.0026480245736680437
510594327011,510594201001,12,0.00042368393178688696
510594327011,510594201002,147,0.005190128164389365
510594327011,510594202011,3,0.00010592098294672174
510594327011,510594202021,9,0.00031776294884016526
510594327011,510594202031,24,0.0008473678635737739
510594327011,510594203004,3,0.00010592098294672174
510594327011,510594207001,3,0.00010592098294672174
510594327011,510594210011,1631,0.05758570772870106
510594327011,510594210021,11029,0.3894008403064647
510594327011,510594210022,518,0.01828902305546729
510594327011,510594210023,123,0.004342760300815591
510594327011,510594211021,5,0.00017653497157786956
510594327011,510594211032,24,0.0008473678635737739
510594327011,510594211034,220,0.0077675387494262615
510594327011,510594214001,6,0.00021184196589344348
510594327011,510594215001,27,0.0009532888465204957
510594327011,510594219002,289,0.010203721357200862
510594327011,510594220001,144,0.005084207181442644
510594327011,510594221012,84,0.0029657875225082087
510594327011,510594221013,58,0.002047805670303287
510594327011,510594221022,6,0.00021184196589344348
510594327011,510594221024,47,0.001659428732831974
510594327011,510594222011,15,0.0005296049147336088
510594327011,510594222022,9,0.00031776294884016526
510594327011,510594223011,15,0.0005296049147336088
510594327011,510594223012,6,0.00021184196589344348
510594327011,510594223021,250,0.008826748578893479
510594327011,510594223024,109,0.0038484623803975567
510594327011,510594224021,441,0.015570384493168096
510594327011,510594224022,15,0.0005296049147336088
510594327011,510594301011,75,0.0026480245736680437
510594327011,510594304001,24,0.0008473678635737739
510594327011,510594304003,179,0.006319951982487731
510594327011,510594305001,3,0.00010592098294672174
510594327011,510594306001,9,0.00031776294884016526
510594327011,510594306003,307,0.010839247254881192
510594327011,510594306004,373,0.013169508879709071
510594327011,510594307002,24,0.0008473678635737739
510594327011,510594308011,187,0.006602407937012322
510594327011,510594308012,22,0.0007767538749426261
510594327011,510594308023,21,0.0007414468806270522
510594327011,510594309011,206,0.007273240829008227
510594327011,510594309021,24,0.0008473678635737739
510594327011,510594310011,63,0.0022243406418811567
510594327011,510594310013,80,0.002824559545245913
510594327011,510594314001,3,0.00010592098294672174
510594327011,510594314002,176,0.006214030999541009
510594327011,510594315001,180,0.006355258976803305
510594327011,510594315002,3,0.00010592098294672174
510594327011,510594316002,97,0.0034247784486106697
510594327011,510594316003,722,0.025491649895844366
510594327011,510594318011,27,0.0009532888465204957
510594327011,510594318021,24,0.0008473678635737739
510594327011,510594320002,20,0.0007061398863114783
510594327011,510594321001,6,0.00021184196589344348
510594327011,510594322011,129,0.004554602266709035
510594327011,510594323003,45,0.0015888147442008262
510594327011,510594324023,17,0.0006002189033647566
510594327011,510594325001,3,0.00010592098294672174
510594327011,510594325003,25,0.0008826748578893478
510594327011,510594326001,9,0.00031776294884016526
510594327011,510594326002,45,0.0015888147442008262
510594327011,510594327011,82,0.002895173533877061
510594327011,510594327021,9,0.00031776294884016526
510594327011,510594327022,956,0.03375348656568866
510594327011,510594328001,728,0.02570349186173781
510594327011,510594402011,206,0.007273240829008227
510594327011,510594402022,111,0.003919076369028705
510594327011,510594402023,42,0.0014828937612541043
510594327011,510594405021,57,0.002012498675987713
510594327011,510594405023,15,0.0005296049147336088
510594327011,510594406001,18,0.0006355258976803305
510594327011,510594408003,70,0.002471489602090174
510594327011,510594506022,3,0.00010592098294672174
510594327011,510594507022,6,0.00021184196589344348
510594327011,510594508003,3,0.00010592098294672174
510594327011,510594514001,3,0.00010592098294672174
510594327011,510594515012,24,0.0008473678635737739
510594327011,510594515021,6,0.00021184196589344348
510594327011,510594515022,21,0.0007414468806270522
510594327011,510594519001,6,0.00021184196589344348
510594327011,510594521013,15,0.0005296049147336088
510594327011,510594522004,3,0.00010592098294672174
510594327011,510594523011,12,0.00042368393178688696
510594327011,510594525011,96,0.0033894714542950957
510594327011,510594525012,90,0.0031776294884016524
510594327011,510594526001,27,0.0009532888465204957
510594327011,510594604003,6,0.00021184196589344348
510594327011,510594605011,60,0.002118419658934435
510594327011,510594605021,3,0.00010592098294672174
510594327011,510594605023,3,0.00010592098294672174
510594327011,510594606002,21,0.0007414468806270522
510594327011,510594612021,3,0.00010592098294672174
510594327011,510594616022,66,0.0023302616248278784
510594327011,510594619011,3,0.00010592098294672174
510594327011,510594703001,212,0.00748508279490167
510594327011,510594712011,18,0.0006355258976803305
510594327011,510594713011,30,0.0010592098294672175
510594327011,510594713012,3,0.00010592098294672174
510594327011,510594801003,3,0.00010592098294672174
510594327011,510594802021,12,0.00042368393178688696
510594327011,510594802022,5452,0.192493733008509
510594327011,510594802031,21,0.0007414468806270522
510594327011,510594808022,6,0.00021184196589344348
510594327011,510594819002,3,0.00010592098294672174
510594327011,510594822022,6,0.00021184196589344348
510594327011,510594826023,12,0.00042368393178688696
510594327011,510594901011,3,0.00010592098294672174
510594327011,510594901031,3,0.00010592098294672174
510594327011,510594901033,51,0.0018006567100942697
510594327011,510594905012,3,0.00010592098294672174
510594327011,510594910001,3,0.00010592098294672174
510594327011,510594913011,3,0.00010592098294672174
510594327011,510594913031,3,0.00010592098294672174
510594327011,510594915023,3,0.00010592098294672174
510594327011,510594916021,3,0.00010592098294672174
510594327011,510594917022,492,0.017371041203262366
510594327011,510594917023,15,0.0005296049147336088
510594327011,510594917031,36,0.001271051795360661
510594327011,510594917032,3,0.00010592098294672174
510594327011,510594917041,9,0.00031776294884016526
510594327011,510594917042,12,0.00042368393178688696
510594327011,510594918011,24,0.0008473678635737739
510594327011,510594918031,3,0.00010592098294672174
510594327011,510594920001,24,0.0008473678635737739
510594327011,510594920002,3,0.00010592098294672174
510594327011,510594921003,18,0.0006355258976803305
510594327011,510594922021,38,0.0013416657839918087
510594327011,510594923001,9,0.00031776294884016526
510594327011,510594924001,3,0.00010592098294672174
510594327011,510594925002,12,0.00042368393178688696
510594327011,516003002003,6,0.00021184196589344348
510594327011,516003003001,12,0.00042368393178688696
510594327011,516003003002,21,0.0007414468806270522
510594327011,516003004002,3,0.00010592098294672174
510594327021,510594151002,12,0.0006375856755751554
510594327021,510594152004,252,0.013389299187078263
510594327021,510594158001,84,0.004463099729026088
510594327021,510594162001,51,0.0027097391211944105
510594327021,510594162002,15,0.0007969820944689443
510594327021,510594163001,3,0.00015939641889378884
510594327021,510594201001,3,0.00015939641889378884
510594327021,510594201002,174,0.009244992295839754
510594327021,510594202011,12,0.0006375856755751554
510594327021,510594202031,15,0.0007969820944689443
510594327021,510594208002,9,0.00047818925668136655
510594327021,510594210011,1287,0.06838106370543542
510594327021,510594210021,7926,0.42112533871739016
510594327021,510594210022,290,0.015408320493066256
510594327021,510594210023,147,0.007810424525795653
510594327021,510594211012,6,0.0003187928377875777
510594327021,510594211032,6,0.0003187928377875777
510594327021,510594211034,140,0.007438499548376813
510594327021,510594214001,9,0.00047818925668136655
510594327021,510594215001,3,0.00015939641889378884
510594327021,510594215002,30,0.0015939641889378886
510594327021,510594216003,3,0.00015939641889378884
510594327021,510594218001,9,0.00047818925668136655
510594327021,510594219002,270,0.014345677700440996
510594327021,510594219003,12,0.0006375856755751554
510594327021,510594220001,84,0.004463099729026088
510594327021,510594221012,183,0.00972318155252112
510594327021,510594221013,166,0.00881993517878965
510594327021,510594221022,6,0.0003187928377875777
510594327021,510594221024,112,0.005950799638701451
510594327021,510594222011,12,0.0006375856755751554
510594327021,510594222021,12,0.0006375856755751554
510594327021,510594222022,39,0.0020721534456192552
510594327021,510594223011,24,0.0012751713511503107
510594327021,510594223021,212,0.011264013601827745
510594327021,510594223024,52,0.0027628712608256736
510594327021,510594224021,227,0.01206099569629669
510594327021,510594224022,24,0.0012751713511503107
510594327021,510594224031,3,0.00015939641889378884
510594327021,510594301011,33,0.0017533606078316774
510594327021,510594302022,3,0.00015939641889378884
510594327021,510594304001,12,0.0006375856755751554
510594327021,510594304003,159,0.00844801020137081
510594327021,510594305001,3,0.00015939641889378884
510594327021,510594306003,88,0.004675628287551139
510594327021,510594306004,275,0.014611338398597311
510594327021,510594308011,37,0.0019658891663567294
510594327021,510594308012,6,0.0003187928377875777
510594327021,510594309011,50,0.0026566069815631478
510594327021,510594310011,15,0.0007969820944689443
510594327021,510594310013,45,0.002390946283406833
510594327021,510594314002,123,0.006535253174645343
510594327021,510594315001,12,0.0006375856755751554
510594327021,510594316002,48,0.0025503427023006215
510594327021,510594316003,307,0.016311566866797727
510594327021,510594320002,20,0.001062642792625259
510594327021,510594322011,118,0.006269592476489028
510594327021,510594323003,21,0.001115774932256522
510594327021,510594324021,3,0.00015939641889378884
510594327021,510594324023,3,0.00015939641889378884
510594327021,510594325001,15,0.0007969820944689443
510594327021,510594325003,6,0.0003187928377875777
510594327021,510594326002,12,0.0006375856755751554
510594327021,510594327021,97,0.005153817544232506
510594327021,510594327022,637,0.0338451729451145
510594327021,510594328001,785,0.041708729610541416
510594327021,510594402011,85,0.004516231868657351
510594327021,510594402023,206,0.010945220764040168
510594327021,510594405021,12,0.0006375856755751554
510594327021,510594405023,6,0.0003187928377875777
510594327021,510594406001,15,0.0007969820944689443
510594327021,510594408002,6,0.0003187928377875777
510594327021,510594408003,63,0.0033473247967695657
510594327021,510594507021,6,0.0003187928377875777
510594327021,510594514001,3,0.00015939641889378884
510594327021,510594514002,15,0.0007969820944689443
510594327021,510594515012,12,0.0006375856755751554
510594327021,510594519001,12,0.0006375856755751554
510594327021,510594520001,6,0.0003187928377875777
510594327021,510594521013,9,0.00047818925668136655
510594327021,510594523011,12,0.0006375856755751554
510594327021,510594525011,105,0.0055788746612826096
510594327021,510594525012,3,0.00015939641889378884
510594327021,510594525013,6,0.0003187928377875777
510594327021,510594525023,45,0.002390946283406833
510594327021,510594526001,83,0.004409967589394825
510594327021,510594526002,3,0.00015939641889378884
510594327021,510594605021,3,0.00015939641889378884
510594327021,510594606002,9,0.00047818925668136655
510594327021,510594608002,9,0.00047818925668136655
510594327021,510594612022,12,0.0006375856755751554
510594327021,510594617002,3,0.00015939641889378884
510594327021,510594703001,168,0.008926199458052175
510594327021,510594703002,18,0.0009563785133627331
510594327021,510594802021,18,0.0009563785133627331
510594327021,510594802022,1602,0.08511768768928325
510594327021,510594811031,6,0.0003187928377875777
510594327021,510594811032,3,0.00015939641889378884
510594327021,510594811061,3,0.00015939641889378884
510594327021,510594822031,114,0.006057063917963976
510594327021,510594822034,6,0.0003187928377875777
510594327021,510594901011,3,0.00015939641889378884
510594327021,510594901032,9,0.00047818925668136655
510594327021,510594901033,3,0.00015939641889378884
510594327021,510594912012,3,0.00015939641889378884
510594327021,510594913022,6,0.0003187928377875777
510594327021,510594913031,3,0.00015939641889378884
510594327021,510594917011,9,0.00047818925668136655
510594327021,510594917022,924,0.049094097019286964
510594327021,510594917023,15,0.0007969820944689443
510594327021,510594917031,12,0.0006375856755751554
510594327021,510594917032,9,0.00047818925668136655
510594327021,510594917042,60,0.003187928377875777
510594327021,510594918011,12,0.0006375856755751554
510594327021,510594918031,15,0.0007969820944689443
510594327021,510594920001,26,0.0013814356304128368
510594327021,510594920002,21,0.001115774932256522
510594327021,510594921003,18,0.0009563785133627331
510594327021,510594922021,21,0.001115774932256522
510594327021,510594922032,12,0.0006375856755751554
510594327021,510594923001,9,0.00047818925668136655
510594327021,510594923002,3,0.00015939641889378884
510594327021,516003001002,3,0.00015939641889378884
510594327021,516003001003,3,0.00015939641889378884
510594327021,516003002002,39,0.0020721534456192552
510594327021,516003003001,6,0.0003187928377875777
510594327021,516003003002,15,0.0007969820944689443
510594327021,516003004002,18,0.0009563785133627331
510594327022,510594151002,39,0.0010974786132372804
510594327022,510594152004,447,0.012578793336334984
510594327022,510594158001,149,0.0041929311121116615
510594327022,510594159001,15,0.0004221071589374156
510594327022,510594160001,6,0.00016884286357496622
510594327022,510594160002,3,8.442143178748311e-05
510594327022,510594161001,21,0.0005909500225123818
510594327022,510594162001,30,0.0008442143178748312
510594327022,510594162002,6,0.00016884286357496622
510594327022,510594201001,9,0.00025326429536244935
510594327022,510594201002,136,0.003827104907699235
510594327022,510594202011,3,8.442143178748311e-05
510594327022,510594202031,27,0.000759792886087348
510594327022,510594203001,18,0.0005065285907248987
510594327022,510594205031,3,8.442143178748311e-05
510594327022,510594207001,12,0.00033768572714993245
510594327022,510594208002,33,0.0009286357496623142
510594327022,510594210011,1823,0.05130009004952724
510594327022,510594210021,15176,0.4270598829356146
510594327022,510594210022,563,0.01584308869878433
510594327022,510594210023,199,0.00559995497523638
510594327022,510594211021,3,8.442143178748311e-05
510594327022,510594211032,15,0.0004221071589374156
510594327022,510594211034,340,0.009567762269248086
510594327022,510594214001,32,0.0009004952723998199
510594327022,510594215001,24,0.0006753714542998649
510594327022,510594215002,9,0.00025326429536244935
510594327022,510594216003,15,0.0004221071589374156
510594327022,510594218001,6,0.00016884286357496622
510594327022,510594218002,27,0.000759792886087348
510594327022,510594218003,3,8.442143178748311e-05
510594327022,510594219002,111,0.0031235929761368754
510594327022,510594219003,3,8.442143178748311e-05
510594327022,510594220001,141,0.003967807294011707
510594327022,510594221012,60,0.0016884286357496624
510594327022,510594221013,160,0.004502476361999099
510594327022,510594221021,9,0.00025326429536244935
510594327022,510594221022,24,0.0006753714542998649
510594327022,510594221024,52,0.0014633048176497074
510594327022,510594222011,15,0.0004221071589374156
510594327022,510594222022,9,0.00025326429536244935
510594327022,510594223011,27,0.000759792886087348
510594327022,510594223021,219,0.006162764520486267
510594327022,510594223024,31,0.0008723547951373255
510594327022,510594224021,467,0.013141602881584872
510594327022,510594301011,19,0.000534669067987393
510594327022,510594302022,6,0.00016884286357496622
510594327022,510594304001,20,0.0005628095452498874
510594327022,510594304003,219,0.006162764520486267
510594327022,510594306001,3,8.442143178748311e-05
510594327022,510594306003,214,0.006022062134173795
510594327022,510594306004,514,0.014464205312922107
510594327022,510594307001,15,0.0004221071589374156
510594327022,510594308011,77,0.0021668167492120667
510594327022,510594308012,210,0.005909500225123818
510594327022,510594308023,3,8.442143178748311e-05
510594327022,510594309011,53,0.0014914452949122017
510594327022,510594309021,29,0.0008160738406123367
510594327022,510594310011,30,0.0008442143178748312
510594327022,510594310013,49,0.0013788833858622241
510594327022,510594314002,57,0.0016040072039621791
510594327022,510594315001,118,0.003320576316974336
510594327022,510594316001,30,0.0008442143178748312
510594327022,510594316002,85,0.0023919405673120215
510594327022,510594316003,555,0.015617964880684376
510594327022,510594318011,18,0.0005065285907248987
510594327022,510594318021,15,0.0004221071589374156
510594327022,510594320002,35,0.000984916704187303
510594327022,510594322011,137,0.003855245384961729
510594327022,510594323003,12,0.00033768572714993245
510594327022,510594324023,12,0.00033768572714993245
510594327022,510594325003,3,8.442143178748311e-05
510594327022,510594326002,18,0.0005065285907248987
510594327022,510594327011,3,8.442143178748311e-05
510594327022,510594327021,17,0.00047838811346240435
510594327022,510594327022,1170,0.032924358397118415
510594327022,510594328001,1189,0.03345902746510581
510594327022,510594402011,99,0.002785907248986943
510594327022,510594402022,69,0.0019416929311121117
510594327022,510594402023,66,0.0018572714993246285
510594327022,510594403001,12,0.00033768572714993245
510594327022,510594405011,54,0.001519585772174696
510594327022,510594405021,9,0.00025326429536244935
510594327022,510594405023,12,0.00033768572714993245
510594327022,510594406001,18,0.0005065285907248987
510594327022,510594408002,3,8.442143178748311e-05
510594327022,510594408003,98,0.0027577667717244483
510594327022,510594503003,21,0.0005909500225123818
510594327022,510594508003,9,0.00025326429536244935
510594327022,510594509002,6,0.00016884286357496622
510594327022,510594515012,15,0.0004221071589374156
510594327022,510594515022,27,0.000759792886087348
510594327022,510594516011,3,8.442143178748311e-05
510594327022,510594518001,3,8.442143178748311e-05
510594327022,510594519001,39,0.0010974786132372804
510594327022,510594519002,12,0.00033768572714993245
510594327022,510594520001,93,0.0026170643854119767
510594327022,510594521011,3,8.442143178748311e-05
510594327022,510594521013,20,0.0005628095452498874
510594327022,510594521021,9,0.00025326429536244935
510594327022,510594522004,6,0.00016884286357496622
510594327022,510594523011,40,0.0011256190904997748
510594327022,510594523021,27,0.000759792886087348
510594327022,510594525011,183,0.00514970733903647
510594327022,510594525012,3,8.442143178748311e-05
510594327022,510594525013,18,0.0005065285907248987
510594327022,510594525021,3,8.442143178748311e-05
510594327022,510594525023,54,0.001519585772174696
510594327022,510594526001,15,0.0004221071589374156
510594327022,510594526002,6,0.00016884286357496622
510594327022,510594526003,3,8.442143178748311e-05
510594327022,510594527001,27,0.000759792886087348
510594327022,510594527002,3,8.442143178748311e-05
510594327022,510594528012,33,0.0009286357496623142
510594327022,510594604003,60,0.0016884286357496624
510594327022,510594605021,6,0.00016884286357496622
510594327022,510594606002,46,0.001294461954074741
510594327022,510594609001,3,8.442143178748311e-05
510594327022,510594610001,3,8.442143178748311e-05
510594327022,510594612022,3,8.442143178748311e-05
510594327022,510594703001,298,0.008385862224223323
510594327022,510594802021,21,0.0005909500225123818
510594327022,510594802022,5063,0.142475236380009
510594327022,510594811061,3,8.442143178748311e-05
510594327022,510594821001,3,8.442143178748311e-05
510594327022,510594822031,261,0.007344664565511031
510594327022,510594822034,13,0.00036582620441242685
510594327022,510594825031,6,0.00016884286357496622
510594327022,510594826012,9,0.00025326429536244935
510594327022,510594826023,98,0.0027577667717244483
510594327022,510594901011,9,0.00025326429536244935
510594327022,510594905021,3,8.442143178748311e-05
510594327022,510594913022,3,8.442143178748311e-05
510594327022,510594913031,9,0.00025326429536244935
510594327022,510594914013,17,0.00047838811346240435
510594327022,510594915023,6,0.00016884286357496622
510594327022,510594917011,21,0.0005909500225123818
510594327022,510594917022,2646,0.0744597028365601
510594327022,510594917023,3,8.442143178748311e-05
